user_id,user_clothe,ranking_clothe,clothe_type,year,month,rank,similarity
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,11988780B_16_D_215.jpg,Tops,2016,6,2,0.726138921
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,12191713_1_D_215.jpg,Tops,2016,6,2,0.487194875
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,11369848B_160_D_215.jpg,Tops,2016,6,3,0.452179218
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,11435840B_18_D_215.jpg,Tops,2016,6,3,0.487122249
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,12262126B_14_D_215.jpg,Tops,2016,6,4,0.466288676
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,12063825_1_D_215.jpg,Tops,2016,6,4,0.467213142
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160610143809086_215.jpg,Tops,2016,6,4,0.682280801
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,8241971_34_D_215.jpg,Tops,2016,6,5,0.515515127
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,6694458B_20_D_215.jpg,Tops,2016,6,7,0.517446976
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,7981462B_22_D_215.jpg,Tops,2016,6,7,0.770087977
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,10585970_1_D_215.jpg,Tops,2016,6,8,0.607237134
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160424200343204_215.jpg,Tops,2016,6,8,0.374279565
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160507110105497_215.jpg,Tops,2016,6,9,0.22175431
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,10328510B_18_D_215.jpg,Tops,2016,6,10,0.570707987
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,6728181_8_D_215.jpg,Tops,2016,6,11,0.755252777
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,11926807_21_D_215.jpg,Tops,2016,6,13,0.581471969
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,7115519B_1_D_215.jpg,Tops,2016,6,13,0.498632502
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,11200749B_14_D_215.jpg,Tops,2016,6,14,0.455645201
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,10229514_35_D_215.jpg,Tops,2016,6,15,0.913031214
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160604142631418_215.jpg,Tops,2016,6,17,0.512667999
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160604142742909_215.jpg,Tops,2016,6,17,0.644582033
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,12426485_21_D_215.jpg,Tops,2016,6,18,0.478009523
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160612222239021_215.jpg,Tops,2016,6,18,0.579668575
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160602171707483_215.jpg,Tops,2016,6,19,0.661217014
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,10192577B_38_D_215.jpg,Tops,2016,6,20,0.737679576
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160530131832799_215.jpg,Tops,2016,6,21,0.468912388
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160607060817762_215.jpg,Tops,2016,6,21,0.524133091
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20140926152737493_215.jpg,Tops,2016,6,22,0.471062358
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160605072411857_215.jpg,Tops,2016,6,23,0.233121472
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160605082021723_215.jpg,Tops,2016,6,23,0.001655026
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160609185934928_215.jpg,Tops,2016,6,24,0.748405783
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,12296559_1_D_215.jpg,Tops,2016,6,24,0.494218812
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,11453459B_8_D_215.jpg,Tops,2016,6,26,0.656702715
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,12786995_1_D_215.jpg,Tops,2016,6,26,0.467437949
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,11181160_8_D_215.jpg,Tops,2016,6,27,0.721661835
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,12116370B_1_D_215.jpg,Tops,2016,6,27,0.468637804
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160606124537440_215.jpg,Tops,2016,6,28,0.362833177
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160429114429503_215.jpg,Tops,2016,6,29,0.488260763
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160413012400269_215.jpg,Tops,2016,6,29,0.1326365
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,8073650_20_D_215.jpg,Tops,2016,6,30,0.542231149
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160621232254549_215.jpg,Tops,2016,6,30,0.423074535
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,12786399_8_D_215.jpg,Tops,2016,6,31,0.755644968
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,8000299B_8_D_215.jpg,Tops,2016,6,32,0.727857764
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160516184642095_215.jpg,Tops,2016,6,33,0.706086087
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,12638245B_14_D_215.jpg,Tops,2016,6,36,0.430382197
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,12606836B_14_D_215.jpg,Tops,2016,6,36,0.492337713
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160604102548843_215.jpg,Tops,2016,6,40,0.696611957
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160612161757434_215.jpg,Tops,2016,6,42,0.315145276
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,11061652B_21_D_215.jpg,Tops,2016,6,45,0.887163496
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160417132323399_215.jpg,Tops,2016,6,46,0.568039552
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160530142535016_215.jpg,Tops,2016,6,47,0.5642769
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,12637392_103_D_215.jpg,Tops,2016,6,48,0.644999283
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,13007557_1_D_215.jpg,Tops,2016,6,49,0.498949615
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160620234743151_215.jpg,Tops,2016,6,49,0
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160620234931644_215.jpg,Tops,2016,6,49,0
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,11092478B_1_D_215.jpg,Tops,2016,6,51,0.469229143
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,11956435B_8_D_215.jpg,Tops,2016,6,53,0.683364689
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160619124225877_215.jpg,Tops,2016,6,53,0.745590792
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160126173237090_215.jpg,Tops,2016,6,54,0.653901227
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20150314204513766_215.jpg,Tops,2016,6,55,0.707268788
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,11668136_18_D_215.jpg,Tops,2016,6,55,0.405878311
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160322190617132_215.jpg,Tops,2016,6,56,0.608186446
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,12991414B_1_D_215.jpg,Tops,2016,6,56,0.50216062
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160608161524951_215.jpg,Tops,2016,6,57,0.572978314
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160621135851259_215.jpg,Tops,2016,6,58,0.689686805
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160530194843450_215.jpg,Tops,2016,6,59,0.716213699
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160613224809634_215.jpg,Tops,2016,6,60,0.785734316
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,12116370B_1_D_215.jpg,Tops,2016,6,60,0.468637804
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160622183457159_215.jpg,Tops,2016,6,63,0.548469969
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20150629055649139_215.jpg,Tops,2016,6,63,0.467746667
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160628051903410_215.jpg,Tops,2016,6,64,0.47049003
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,10585970_1_D_215.jpg,Tops,2016,6,64,0.607237134
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,11338393B_18_D_215.jpg,Tops,2016,6,64,0
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160603114927172_215.jpg,Tops,2016,6,67,0.490800078
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,2313745_18_D_215.jpg,Tops,2016,6,67,0.522554836
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,11709455B_14_D_215.jpg,Tops,2016,6,68,0.38214728
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,6840379B_1_D_215.jpg,Tops,2016,6,68,0.525108931
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160608020349635_215.jpg,Tops,2016,6,70,0.818915761
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,12062636B_1_D_215.jpg,Tops,2016,6,70,0.515605804
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,11693293B_55_D_215.jpg,Tops,2016,6,72,0.621752581
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,12116370B_1_D_215.jpg,Tops,2016,6,72,0.468637804
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,11077966_1_D_215.jpg,Tops,2016,6,73,0.502587678
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160227154411120_215.jpg,Tops,2016,6,73,0.236791194
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160608151702980_215.jpg,Tops,2016,6,74,0.146281241
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,8907822B_8_D_215.jpg,Tops,2016,6,74,0.704345363
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160530131832799_215.jpg,Tops,2016,6,75,0.468912388
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,8363117B_154_D_215.jpg,Tops,2016,6,81,0.632915997
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20151021205221556_215.jpg,Tops,2016,6,82,0.557395115
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,9199617B_18_D_215.jpg,Tops,2016,6,82,0.532992388
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160319215547432_215.jpg,Tops,2016,6,82,0
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160607010741563_215.jpg,Tops,2016,6,83,0.731965388
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20151031214833679_215.jpg,Tops,2016,6,84,0.57011722
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160202120615295_215.jpg,Tops,2016,6,85,0.857565621
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160213022444102_215.jpg,Tops,2016,6,85,0.659120581
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160612083957088_215.jpg,Tops,2016,6,88,0.577601463
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160605081658097_215.jpg,Tops,2016,6,89,0
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160605081429166_215.jpg,Tops,2016,6,89,0.769213601
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160605080450223_215.jpg,Tops,2016,6,89,0
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160604215150097_215.jpg,Tops,2016,6,90,0.587091555
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,10393991B_1_D_215.jpg,Tops,2016,6,90,0.466889373
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160310012426932_215.jpg,Tops,2016,6,91,0.620259833
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,11486098_1_D_215.jpg,Tops,2016,6,91,0.48799939
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160626104610527_215.jpg,Tops,2016,6,92,0.675563624
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160530202708945_215.jpg,Tops,2016,6,93,0.258047954
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,7032100B_1_D_215.jpg,Tops,2016,6,96,0.604327104
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,20160602180440420_215.jpg,Tops,2016,6,98,0.49587005
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,11832938B_18_D_215.jpg,Tops,2016,6,99,0.251708259
U4fce6cc2cc3530ae2f4b7ca0609edd40,afjeaojfeifensmlmv.jpg,12427596_1_D_215.jpg,Tops,2016,6,99,0.475705051
U4fce6cc2cc3530ae2f4b7ca0609edd40,246565050_1.jpg,6913717B_5_D_215.jpg,Bottoms,2016,6,2,0.191002282
U4fce6cc2cc3530ae2f4b7ca0609edd40,246565050_1.jpg,11884730_21_D_215.jpg,Bottoms,2016,6,3,0.234187864
U4fce6cc2cc3530ae2f4b7ca0609edd40,246565050_1.jpg,7569336B_8_D_215.jpg,Bottoms,2016,6,4,0.123565967
U4fce6cc2cc3530ae2f4b7ca0609edd40,246565050_1.jpg,20161101225512418_215.jpg,Bottoms,2016,6,5,0.16951299
U4fce6cc2cc3530ae2f4b7ca0609edd40,246565050_1.jpg,20160609225235972_215.jpg,Bottoms,2016,6,6,0.196465933
U4fce6cc2cc3530ae2f4b7ca0609edd40,246565050_1.jpg,8375575B_8_D_215.jpg,Bottoms,2016,6,7,0.190350813
U4fce6cc2cc3530ae2f4b7ca0609edd40,246565050_1.jpg,20160619211733608_215.jpg,Bottoms,2016,6,8,0.109334548
U4fce6cc2cc3530ae2f4b7ca0609edd40,246565050_1.jpg,20150810123606803_215.jpg,Bottoms,2016,6,9,0
U4fce6cc2cc3530ae2f4b7ca0609edd40,246565050_1.jpg,20160624063328606_215.jpg,Bottoms,2016,6,10,0.261336369
U4fce6cc2cc3530ae2f4b7ca0609edd40,246565050_1.jpg,20160623235311627_215.jpg,Bottoms,2016,6,11,0.393252115
U4fce6cc2cc3530ae2f4b7ca0609edd40,246565050_1.jpg,20160325031301096_215.jpg,Bottoms,2016,6,13,0.132150038
U4fce6cc2cc3530ae2f4b7ca0609edd40,246565050_1.jpg,12459561_8_D_215.jpg,Bottoms,2016,6,14,0.11194229
U4fce6cc2cc3530ae2f4b7ca0609edd40,246565050_1.jpg,5805618B_33_D_215.jpg,Bottoms,2016,6,15,0.121708814
U4fce6cc2cc3530ae2f4b7ca0609edd40,246565050_1.jpg,6856645B_8_D_215.jpg,Bottoms,2016,6,17,0.13934684
U4fce6cc2cc3530ae2f4b7ca0609edd40,246565050_1.jpg,20160410204308159_215.jpg,Bottoms,2016,6,18,0.174870174
U4fce6cc2cc3530ae2f4b7ca0609edd40,246565050_1.jpg,20160602171941914_215.jpg,Bottoms,2016,6,19,0.095085823
U4fce6cc2cc3530ae2f4b7ca0609edd40,246565050_1.jpg,20150709045047435_215.jpg,Bottoms,2016,6,20,0.108359756
U4fce6cc2cc3530ae2f4b7ca0609edd40,246565050_1.jpg,20160518092353424_215.jpg,Bottoms,2016,6,22,0.109737213
U4fce6cc2cc3530ae2f4b7ca0609edd40,246565050_1.jpg,7815301B_33_D_215.jpg,Bottoms,2016,6,23,0.131666487
U4fce6cc2cc3530ae2f4b7ca0609edd40,246565050_1.jpg,8788019B_8_D_215.jpg,Bottoms,2016,6,24,0.253595662
U4fce6cc2cc3530ae2f4b7ca0609edd40,246565050_1.jpg,20141229160037036_215.jpg,Bottoms,2016,6,25,0.193119601
U4fce6cc2cc3530ae2f4b7ca0609edd40,246565050_1.jpg,10465269B_8_D_215.jpg,Bottoms,2016,6,26,0.138132522
U4fce6cc2cc3530ae2f4b7ca0609edd40,246565050_1.jpg,9598145B_33_D_215.jpg,Bottoms,2016,6,27,0.115713983
U4fce6cc2cc3530ae2f4b7ca0609edd40,246565050_1.jpg,20161029171355885_215.jpg,Bottoms,2016,6,28,0.262990685
U4fce6cc2cc3530ae2f4b7ca0609edd40,246565050_1.jpg,11667312B_16_D_215.jpg,Bottoms,2016,6,29,0.152433711
U4fce6cc2cc3530ae2f4b7ca0609edd40,246565050_1.jpg,20160621232343436_215.jpg,Bottoms,2016,6,30,0.123118447
U4fce6cc2cc3530ae2f4b7ca0609edd40,246565050_1.jpg,20160128173245050_215.jpg,Bottoms,2016,6,31,0.115255224
U4fce6cc2cc3530ae2f4b7ca0609edd40,246565050_1.jpg,9477654B_8_D_215.jpg,Bottoms,2016,6,32,0.130252835
U4fce6cc2cc3530ae2f4b7ca0609edd40,246565050_1.jpg,20160516184819319_215.jpg,Bottoms,2016,6,33,0.098950552
U4fce6cc2cc3530ae2f4b7ca0609edd40,246565050_1.jpg,12157770B_14_D_215.jpg,Bottoms,2016,6,36,0.459900714
U4fce6cc2cc3530ae2f4b7ca0609edd40,246565050_1.jpg,20160604112145070_215.jpg,Bottoms,2016,6,40,0.204258831
U4fce6cc2cc3530ae2f4b7ca0609edd40,246565050_1.jpg,20160612161818727_215.jpg,Bottoms,2016,6,42,0.089049439
U4fce6cc2cc3530ae2f4b7ca0609edd40,246565050_1.jpg,12262004B_34_D_215.jpg,Bottoms,2016,6,45,0.142956296
U4fce6cc2cc3530ae2f4b7ca0609edd40,246565050_1.jpg,7731473_8_D_215.jpg,Bottoms,2016,6,46,0.127806763
U4fce6cc2cc3530ae2f4b7ca0609edd40,246565050_1.jpg,20160503121029758_215.jpg,Bottoms,2016,6,47,0.66062939
U4fce6cc2cc3530ae2f4b7ca0609edd40,246565050_1.jpg,20160604133933553_215.jpg,Bottoms,2016,6,48,0.191613051
U4fce6cc2cc3530ae2f4b7ca0609edd40,246565050_1.jpg,9651502B_8_D_215.jpg,Bottoms,2016,6,51,0.129838486
U4fce6cc2cc3530ae2f4b7ca0609edd40,246565050_1.jpg,20160619124629041_215.jpg,Bottoms,2016,6,53,0.14856791
U4fce6cc2cc3530ae2f4b7ca0609edd40,246565050_1.jpg,20160619140655624_215.jpg,Bottoms,2016,6,54,0.087207898
U4fce6cc2cc3530ae2f4b7ca0609edd40,246565050_1.jpg,6451284B_132_D_215.jpg,Bottoms,2016,6,55,0.149957563
U4fce6cc2cc3530ae2f4b7ca0609edd40,246565050_1.jpg,10411944B_16_D_215.jpg,Bottoms,2016,6,56,0.088889153
U4fce6cc2cc3530ae2f4b7ca0609edd40,246565050_1.jpg,20160405072444061_215.jpg,Bottoms,2016,6,57,0.068508991
U4fce6cc2cc3530ae2f4b7ca0609edd40,246565050_1.jpg,20170122234838473_215.jpg,Bottoms,2016,6,58,0.09594027
U4fce6cc2cc3530ae2f4b7ca0609edd40,246565050_1.jpg,20151102090807543_215.jpg,Bottoms,2016,6,59,0.228271915
U4fce6cc2cc3530ae2f4b7ca0609edd40,246565050_1.jpg,8787833_8_D_215.jpg,Bottoms,2016,6,60,0.12739903
U4fce6cc2cc3530ae2f4b7ca0609edd40,246565050_1.jpg,20160817013842115_215.jpg,Bottoms,2016,6,63,0
